SMILES,Mpexp,GNN1,GNN2,GNN3,GNN4,GNN5,GNN6,GNN7,GNN8,GNN9,GNN10,consensus GNN,SD
OC(=O)C1=CC(=NS1)C1=CC=CC=C1,184,178.97902,180.74258,212.38083,227.26741,169.86739,223.13533,200.30112,209.81778,223.00256,180.13654,200.563056,20.4199120246671
CC(C)(C)OC(=O)N1CCOCC1C(O)=O,163,92.213196,95.240074,90.4793,112.2752,102.84156,102.91211,66.96752,82.981804,78.365906,81.06409,90.534076,12.8549585472361
OC(=O)C1=CN(CC2=CC=CC=C2)C=C1,151,159.12042,150.72278,141.96338,142.23106,165.3654,164.7848,129.32481,161.53569,142.60458,181.47612,153.912904,14.5471640028689
OC(=O)CC1=NN(C=C1)C1=CC=C(F)C=C1,98,129.94516,151.01123,132.37938,152.23323,130.08641,144.88821,165.09386,160.35292,125.279236,124.72124,141.5990876,14.2153451355588
NC(=O)CCC(N1C(=O)C2=C(C=CC=C2)C1=O)C(O)=O,162,191.90395,216.26686,219.96692,214.32513,230.02179,212.64835,161.88786,186.83218,194.59435,168.83702,199.728441,21.4962188922194
ClCC1=C(Cl)C=CC(Br)=C1,48,57.32639,47.127087,63.775578,51.17153,70.46818,45.099224,67.58014,47.83978,50.59938,80.84861,58.1835899,11.3668160928991
CC1=C(C=CC(=C1)C(O)=O)N1C=NC=N1,243,258.29944,220.81161,256.50247,241.24446,210.44238,207.45073,220.04352,216.09756,230.01,198.79402,225.969619,19.2583919348119
NC1=CC(C#N)=C(C=C1)N1CCC(O)CC1,138,128.2592,144.42868,142.45056,171.83803,209.27116,140.82097,117.954384,163.00513,169.86377,116.82185,150.4713734,27.0630976933774
CN1C=CC(=N1)N1CCCC(N)C1=O,80,114.72831,132.93977,147.2044,124.48726,110.159035,135.00087,145.9095,113.34869,110.02196,124.59625,125.8396045,13.3136510460907
CC(C)(C)OC(=O)NCCC1=NC(N)=NO1,117,168.51508,135.94041,165.355,147.60237,170.2902,142.6064,170.86719,125.25656,153.32358,164.84492,154.460171,15.2595100571791
ClC1=NC=CNC1=O,160,229.52185,223.1393,207.10411,205.65404,237.16902,201.69086,201.84099,249.68497,228.02048,208.91397,219.273959,15.7972628254444
[O-][N+](=O)C1=C(F)C=C(Br)C(=C1)S(Cl)(=O)=O,81,85.09403,62.786766,63.303555,42.030643,86.283356,56.531467,57.449722,75.4656,91.26989,83.26146,70.3476489,15.3882587137409
NS(=O)(=O)C1=CN(N=C1)C1=CC(=CC=C1)C(F)(F)F,163,182.20302,165.01414,169.17012,187.5248,149.04874,168.51714,195.11983,225.7328,193.92667,175.03433,181.129159,20.0477755691635
CC1=C(C=CC(=C1)C#N)N1C=NC=N1,140,144.67714,116.35673,134.42793,143.6118,134.84666,89.83967,124.23477,145.35583,153.85172,91.27404,127.847629,21.293435713072
OCC1=CC=C(O1)C(O)=O,165,99.83105,177.36954,150.82298,119.8173,115.346886,139.49281,156.68846,142.64255,145.9111,128.86098,137.6783656,21.2911845265816
COC(=O)COC1=CC2=C(C=C1)C=C(Br)C=C2,110,100.00147,166.25494,128.33662,143.25209,141.46288,152.39041,138.77115,130.9275,147.62225,145.32092,139.434023,16.6087476663824
CC1=CC(C)=C(C=C1)C(=O)C1=CC(=CC=C1)S(C)(=O)=O,84,122.4443,113.12161,128.4555,104.275986,102.263954,137.16788,116.06546,149.57033,131.2854,172.3594,127.700982,20.3642608130275
COC1=CC2=C(OC(C)C(=O)N2)C=C1,139,129.09444,132.06638,146.59073,110.27487,123.9397,118.976166,151.88724,147.78174,127.3189,132.09003,132.0020196,12.6269253695649
CN1N=CC2=C1N=CN=C2N,265,222.61453,205.81563,179.1123,217.27608,208.30399,231.02426,243.72505,225.29558,198.75209,218.79889,215.07184,17.1655373616004
OC(=O)CC1=NN(C(=O)C1)C1=NN=C(Cl)C=C1,184,214.69228,185.5571,183.55011,192.04863,183.48448,146.31714,195.33342,179.13496,187.37793,153.7241,182.122015,18.6402103929598
NNC(=O)NC1=C(Cl)C=C(Cl)C=C1Cl,230,194.56227,192.79366,201.4691,190.90715,198.51349,224.86679,216.84677,174.30762,204.54585,221.31538,202.012808,14.7150047311605
CC(C)N1C=NC2=C1C=CC(=C2)C(O)=O,217,179.9039,223.20413,184.11122,190.20842,161.15222,181.52538,193.27791,205.20186,244.38893,202.61884,196.559281,22.5214800727507
CC1=NN(C=C1C(O)=O)C1=NC(C)=CC(C)=N1,288,201.65936,245.56897,226.44682,206.82602,205.15182,177.54973,237.10979,227.64145,212.71048,179.85056,212.0515,21.4760918129887
CCC1=C(CC2=C(O1)C=CC=C2)C(O)=O,224,108.03944,128.42502,131.77678,110.68356,137.42096,103.411575,104.24122,106.70153,150.37602,119.01796,120.0094065,15.3852033150918
CS(=O)(=O)NCC1=CC(CN)=CC=C1,71,165.32336,104.067535,163.52477,141.06732,154.5587,139.87334,142.19908,195.76169,144.28418,96.91916,144.7579135,27.3149738344967
CSC1=CC=C(OCCCl)C=C1,64,23.842709,54.665638,33.37545,44.57752,30.239323,51.566765,60.42501,38.451324,41.17927,36.856243,41.5179252,10.8528823731544
OC(=O)C1CCCN1C(=O)C1=CN=CN1C1=CC=CC=C1,134,188.10277,148.07848,182.86708,142.70877,162.04594,137.67113,196.78397,188.18402,148.08075,156.64499,165.11679,20.7254704538305
COC(=O)C1=C(O)C(Br)=C(C)S1,96,88.5029,90.95888,99.672676,136.87518,105.86213,105.649,122.553444,92.52358,89.7554,105.332855,103.7686045,14.818937325426
FC1=C(CNC2=NN=C(Cl)C=C2)C=CC=C1,170,98.248566,108.11697,103.91232,75.026634,99.88925,95.42934,123.980446,136.80624,129.79752,98.75103,106.9958316,17.4889330673427
COC1=CC2=C(CCCC2=O)C=C1,57,55.656,52.401707,51.250546,64.114075,28.7943,56.045597,75.56084,58.11904,29.186913,47.18184,51.8310858,13.6074747205598
ClCC1=NN=C(O1)C1=CC=C(C=C1)C#N,144,135.50471,154.12369,169.68166,187.60861,141.2143,144.14153,163.3269,140.50073,189.4827,116.55018,154.213501,22.1550993629324
CCOC(C)C(N)=S,55,66.15014,101.15077,80.23727,17.171658,49.682713,43.00261,82.87446,45.95843,63.627304,87.8728,63.7728155,23.9551608250109
ClC1=CC2=NN=C(N2C=N1)C1=CC=CC=C1,156,167.88086,161.28973,185.27328,167.018,151.87778,164.8436,184.65944,136.86215,152.42441,171.41515,164.35444,14.080927179806
CCOC1=C2C=CC=CC2=C(C=C1)S(N)(=O)=O,169,188.85973,201.04825,199.75894,210.38881,175.34048,235.65341,215.19203,214.224,209.45528,185.94981,203.587074,16.4429517111565
CC(C)(C)OC(=O)NC1=C(C=C(C=C1)C(F)(F)F)C(O)=O,191,123.07537,136.17468,118.55971,129.35074,109.566315,118.77928,143.81966,130.15547,124.60327,143.39369,127.7478185,10.5338434221546
ClC1=CC(NC(=O)C=C)=CC=C1,107,76.71629,104.75627,88.010284,75.193726,61.67596,69.1352,89.69406,89.10235,88.83206,59.2029,80.23191,13.6071646596234
NNC(=O)C1=C(O)C=CC(Br)=C1,223,224.4066,181.71559,198.5038,230.40247,221.48085,218.98492,216.86989,182.98668,212.50601,233.01598,212.087279,17.4295238160843
NC1=NOC(=C1)C1=C(F)C=C(F)C=C1,123,132.91968,156.25725,142.98248,139.81277,141.26001,142.49217,187.11237,143.81905,144.95097,157.61841,148.922516,14.5056057939096
BrC1=CC2=C(CCC(=O)N2)C=C1,177,184.30673,160.12082,192.48994,196.32722,185.43408,207.64682,179.78653,188.70467,180.67427,176.71927,185.221035,12.0192550948861
C1NC2=C(CC1N1C=CN=C1)C=CC=C2,111,75.82043,67.10673,62.69045,78.52265,100.553894,117.389275,104.7433,74.19092,67.63873,92.890915,84.1547294,17.6018861816169
OC(=O)C=CC1=CC2=C(OCCO2)C(Br)=C1,268,139.32973,161.13055,176.98201,146.81795,164.2367,168.5276,184.25636,150.9181,193.90456,194.41072,168.051428,18.2690358778118
N1C=CC=C2C1=CC=CC2=C1N=C2C=CN=CC2=N1,317,223.88441,187.48595,223.9133,210.16573,200.02968,233.12218,214.61786,227.58083,242.54204,254.22408,221.756606,18.6823316208455
CC1=C(C)C=C2N=C(NC2=C1)C1=C2C=CC=NC2=CC=C1,130,263.77124,282.18112,281.00208,233.16328,254.194,303.07605,244.27917,260.76663,286.38858,268.74606,267.756821,19.9391002229406
NC1=NC(=CN=N1)C1=C(OC(F)F)C=CC=C1,160,122.7229,153.80545,157.80872,144.48163,176.51204,181.14833,180.22269,169.60782,196.09277,143.49443,162.589678,20.9828511842594
CC1=C(C(O)=O)C(C)=CC(=O)N1,275,239.31355,235.94044,260.43646,220.49533,233.79413,203.60512,237.51958,251.4527,241.271,250.13524,237.396355,15.336225355255
CC(=CC(O)=O)C1=CC(=CC=C1)C(F)(F)F,136,107.17238,109.99327,93.127014,111.809326,128.21722,94.11017,110.49407,128.2902,106.86942,143.30374,113.338681,14.9082790468128
OC(=O)CC=CC1=CC=C(F)C=C1,112,125.20115,102.95305,129.97668,99.248,127.05665,93.53573,123.57253,139.01521,118.59554,114.50885,117.366339,13.9107466544132
ClCC1=CC=C(OCC#N)C=C1,64,74.532814,53.86498,66.94289,65.66633,68.893456,53.38327,46.93443,50.415363,71.28234,51.85085,60.3766723,9.52303655944746
NC1=C(N=C(Br)C=N1)C(O)=O,173,211.78287,218.06491,223.55115,203.04842,220.56326,227.49843,193.3643,231.57504,214.31458,233.27245,217.703541,11.9455556569801
CC1=C(Cl)N=NC(=C1)C1=CC(F)=CC=C1,133,126.17544,101.37868,101.74309,79.62883,110.31754,116.499565,97.15442,105.0342,116.2689,96.598526,105.0799191,12.391111619332
NNC(=O)NC1=CC=C(C=C1)C(O)=O,193,223.79703,230.23685,254.79543,241.87975,245.90422,246.03557,279.1497,235.79924,205.93867,250.16878,241.370524,18.5653488658394
NC(=O)C1CCC1,152,93.40414,103.35014,77.50661,105.49317,103.21006,91.01148,95.72539,88.276955,118.360825,84.44139,96.078016,11.2384475087464
NS(=O)(=O)CCSC1=CC=CC=C1,107,116.36842,66.5981,106.583664,110.80211,119.80804,92.73733,102.84108,146.86064,90.8165,121.39951,107.4815394,20.4335014927018
OC(=O)CN1CCOC2=C1C=C(Cl)C=C2,157,173.23558,162.49153,174.78465,152.7362,181.49283,159.8942,151.7869,169.49083,174.4549,137.25189,163.761951,12.8729120862596
CNC(C)(CN1C=C(Br)C=N1)C#N,34,137.47304,75.479706,76.43265,101.37481,111.992294,72.22682,114.147095,66.12781,109.640945,100.00878,96.490395,21.89791874425
OC(=O)C1CCCCN1C(=O)C1=CC(F)=C(Br)C=C1,135,127.50684,155.35876,189.37486,145.42351,153.9913,149.72342,134.16895,133.73837,173.26794,141.01553,150.356948,18.0496419828377
OC(=O)C1=CCCO1,99,90.990616,90.02208,102.375175,97.2597,97.68962,131.06427,101.03182,92.072586,108.09686,95.66664,100.6269367,11.4390581520714
CN1C(=CC=C1C1=CC=CC=C1)C(O)=O,144,131.71664,132.90068,173.5253,150.33316,142.97185,135.35574,143.79144,183.85355,148.61505,130.7674,147.383081,17.1230995442142
CC(C)(C)OC(=O)N1CCN(CCS(N)(=O)=O)CC1,139,137.07906,118.834595,115.08844,132.91089,151.72266,175.71059,152.82666,182.2074,163.89687,143.95355,147.4230715,21.2642268308088
COC(=O)C=CC1=CC=C(C=C1)C(F)(F)F,75,67.20273,101.94259,84.648865,75.29584,69.385284,81.67119,80.22582,75.675446,92.04669,76.670166,80.4764621,9.88507283381963
CC(C)C1=CC(N)=NO1,65,54.72837,54.647068,49.06769,69.38827,105.90957,6.7780023,53.447,73.285194,76.44813,72.9686,61.66678943,24.1552282563862
OC(=O)C1=CC(COC2=CC=C(F)C=C2)=C(F)C=C1,150,142.39993,190.0767,186.21133,145.95027,162.7493,144.54836,192.96742,168.83737,169.03314,148.1701,165.094392,18.6335092058972
O=C1N(CCCC2=NNN=N2)C(=O)C2=C1C=CC=C2,80,181.8373,142.33406,157.04079,153.16315,165.95276,168.23323,170.58763,206.42697,149.98938,169.8706,166.543587,17.2762593701507
CC(C)(C)OC(=O)N1CCC(CC(O)=O)(C1)C(O)=O,181,134.85783,135.11348,135.14522,129.792,79.44624,83.20604,116.58414,88.15274,137.97682,110.56119,115.08357,22.2919194028096
CCOC(C)C1=NC=C(S1)C(O)=O,113,107.49535,145.302,161.53922,159.46236,136.51743,126.606285,163.78333,126.00451,132.3223,165.4686,142.4501385,18.782944999903
COCCN1C(=CC2=C1C=CC=C2)C(O)=O,140,114.791504,124.14856,136.70543,141.30525,115.46359,140.81972,129.22714,167.36517,122.48686,117.506424,130.9819648,15.3828805274597
CC(C)C1=NN(C=C1C(O)=O)C1=NC(C)=CC(C)=N1,172,185.24663,188.1485,172.16528,159.51543,176.38367,143.07977,189.96735,185.47598,185.42123,135.70016,172.1104,18.5737690041989
NC1CCC(CC1)C1=NC(=NN1)C1=CC=CC=C1,164,126.51326,140.81076,156.67596,114.33085,158.53357,109.44008,167.41245,122.84527,171.12204,171.57335,143.925759,22.9216348930422
CC(C)C1=NN(C=C1C(O)=O)C1CCS(=O)(=O)C1,203,163.24187,168.3644,162.0852,145.27925,130.76811,167.5008,142.52342,148.59921,163.90045,177.20558,156.946829,13.6591458904958
CC1=NN=C(O1)C1=CC(=CC=C1)C(O)=O,242,185.54312,173.80399,211.69998,188.38568,194.50456,193.66028,171.40909,201.30046,199.08513,192.32306,191.171535,11.5624044815395
O=C1NC=NC2=C1SN=C2C1=CC=CC=C1,257,270.48117,238.4901,234.36615,253.21657,236.12857,235.4761,246.74799,245.99878,277.60223,246.99352,248.550118,14.09455826826
CN1C(=O)C=C(Br)C1=O,85,129.80948,117.63684,116.09961,101.354866,104.62497,83.37275,114.41117,130.65413,100.371284,147.17563,114.551073,17.3615963758162
CC1=NN(C=C1C=O)C1=CC=C(Cl)C=C1,122,104.305435,128.69743,128.84451,98.28325,90.24661,125.27146,136.47354,134.86844,149.61896,93.98926,119.0598895,19.5507316777217
ClC1=NNC(=O)C=C1,139,172.68349,199.43857,185.81659,190.65347,166.56354,173.51677,183.83917,210.213,206.79276,175.83862,186.535598,14.2719390697037
CCNC(=O)NCC1=CC=C(N)C=C1,121,139.57973,128.97765,146.72345,115.75361,144.18169,124.092514,150.32068,125.039185,139.2719,153.0508,136.6991209,11.9060219194942
CC1=NN(C=C1C(O)=O)C1=CC=C(Cl)C=C1,225,167.41103,211.97636,198.53871,192.36572,181.43768,206.67075,184.77304,207.08885,186.81859,185.22928,192.231001,13.1354968801659
CCOC(C)C1=NC=CN1,70,73.08803,53.43167,33.365707,73.05845,56.103424,72.31897,59.484524,8.997118,71.72569,84.392555,58.5966138,21.3907498690905
ClCC1=NC(=NO1)C1=NNC=N1,188,150.61794,177.39581,167.60657,152.60713,127.666916,175.80528,145.1764,165.7179,155.48135,144.28812,156.2363416,14.7527980703287
O=C(N1CCCC1)C1=CNC2=C1C=CC=C2,230,173.95453,128.57153,182.16986,158.45401,146.05032,210.5349,168.37473,210.14737,166.88025,170.35797,171.549547,24.1460968806451
CC(=O)CS,58,-46.187866,-86.86892,-58.674324,-50.51989,-50.908466,-72.693756,-54.6172,-105.5236,-56.67016,-66.30973,-64.8973912,17.7779640458919
CC1=CSC=C1C(O)=O,136,152.99799,126.6187,149.3189,146.20903,150.17807,123.145706,132.24696,132.26735,127.16327,118.70952,135.8855496,11.9571898023371
CC1=NC(C(O)=O)=C(C)S1,173,126.77256,110.90884,119.92802,141.74254,146.98555,127.08301,129.38055,113.802,121.142876,121.40932,125.9155266,10.7676211230568
CC1=NC(CO)=C(C)S1,45,55.517433,72.02806,73.930885,63.981464,92.54923,41.42959,53.939224,47.445057,51.45841,58.00469,61.0284043,14.2818948849151
CC1=C(C=CC(Br)=C1)C(=O)N1CCCC(C1)C(O)=O,124,106.72975,160.88466,131.39417,153.28577,150.04555,135.3363,133.75836,139.32094,144.63757,110.5485,136.594157,16.5185748782212
CC1=CC=C(C=C1)C1=CN=C(CCl)O1,59,59.0204,101.19524,90.88524,107.87291,89.19776,67.00463,106.00356,63.528572,83.32658,84.04172,85.2076612,16.558819895589
CC1=NSC=C1C(O)=O,220,155.4108,157.9866,210.52318,190.52762,145.50859,154.16736,201.35489,162.66966,149.40486,137.33435,166.488791,23.8242756366012
COC(=O)C1=NN=C(OC2=CC=C(C=C2)[N+]([O-])=O)C=C1,195,155.48975,175.98064,139.45953,151.61621,151.57347,117.19135,149.14192,137.23132,145.37328,147.5767,147.063417,14.151138431373
CS(=O)(=O)C1=CC(=CC=C1)C(=O)C1=CC=C(Cl)C=C1,108,156.99535,149.1472,146.63136,140.67212,133.42476,145.06612,134.47978,167.35289,151.18498,176.66959,150.162415,13.0441882283462
NCCCCC1=CNN=C1,73,70.38043,82.20858,94.45765,97.40395,52.123184,80.36516,92.182465,87.29694,91.728836,78.70616,82.6853355,12.8661276966867
NC(=S)C1CN(CCO1)C(=O)OCC1=CC=CC=C1,148,150.8768,117.54738,94.04511,116.56486,99.02271,66.34511,99.44286,113.2521,119.9907,93.31531,107.040294,21.129140237368
NC1=C(C=C2CCCCC2=N1)C#N,196,188.76581,153.49146,177.83945,172.396,176.08157,173.3309,169.95915,174.24014,185.71825,150.51062,172.233335,11.5540798778261
NC1=C(C=C2CCCCC2=N1)C(O)=O,286,231.82625,251.30215,238.94345,210.70396,216.5311,204.17625,208.1353,247.12296,210.76447,205.64993,222.515582,17.1223358020796
CN1CCC2=C(C1)C=C(C#N)C(N)=N2,216,171.92552,174.71387,177.49214,198.44653,177.65717,160.65425,206.38606,174.94485,206.28201,150.3766,179.8879,17.6334739654029
CS(=O)(=O)C1=CC(=CC=C1)C(=O)C1=CC=C(F)C=C1,67,144.53145,144.64238,147.74687,132.81822,115.08295,127.39018,132.64378,146.79858,139.89223,162.37712,139.392376,12.373093139492
COC(=O)C1=C(C)NC(=O)C(Cl)=C1,240,177.79372,201.37013,207.89745,187.75471,188.9472,189.23004,190.25746,165.94426,191.12015,201.19388,190.1509,11.447310983631
CCC1=CC=C(C=C1)C(=O)C1=CC(=CC=C1)S(C)(=O)=O,98,124.9302,103.541664,123.2196,98.20186,106.38814,120.956184,105.295876,123.92898,105.245224,121.25949,113.2967218,9.84125976743857
NC1=C(C=C2CCCC2=N1)C#N,206,188.58612,170.1257,180.3396,180.657,182.67781,177.89595,185.77061,184.17831,196.14822,157.93349,180.431281,9.89930291015529
NNC1=C(F)C(F)=CC=C1,62,80.03991,69.858185,60.43126,42.139545,68.92599,60.106903,45.422367,47.204746,65.655045,50.08175,58.9865701,11.8065875350503
CC1=C(NC(=O)C=C)C=CC=C1,109,100.40566,128.98,115.07176,92.013824,97.512566,82.02812,97.42256,109.59528,95.04056,104.913376,102.2983706,12.4689315708623
FC1=C(CN2CCCC2=O)C=C(C=C1)C#N,93,66.58754,83.41377,102.8858,102.06387,100.51158,88.074036,79.79996,81.11257,104.06255,68.862274,87.737395,13.3928986720834
NC1=C(C=C(Cl)C=C1)C(=O)NC1=NC=C(Cl)C=C1,178,188.06442,204.17249,232.90364,207.13994,193.40068,221.92995,185.94952,209.9361,210.93378,219.97705,207.440757,14.4190611294751
FC(F)OC1=CC=C(C=C1)N1CCCC(Br)C1=O,73,71.16309,73.227295,62.69319,98.963356,97.63374,85.43363,80.67612,65.86153,85.93819,92.01783,81.3607971,12.1864445142752
COC(=O)C1=CC=C(C=C1)C1=NOC(CC(C)(C)C)=N1,115,113.405754,123.726685,121.924614,132.52089,182.38345,163.19861,175.68723,119.60325,154.681,140.99158,142.8123063,23.4867916645825
CCNC1=NC(=CS1)C(=O)OCC,93,77.79457,110.05315,90.43933,81.827484,91.116714,114.6239,48.790302,60.080986,88.95091,89.862,85.3539346,18.9850332662207
[O-][N+](=O)C1=CC(N2CCOC2=O)=C(Cl)C=C1,158,130.85712,140.04144,123.097664,112.02231,151.3301,125.00703,99.15812,103.09956,117.39191,133.57686,123.5582114,15.4400594518178
[O-][N+](=O)C1=C(Cl)C=CC(=C1)N1CCOC1=O,164,113.54798,131.29013,126.24849,102.701515,130.96161,119.43667,92.81244,93.496025,97.859604,134.8184,114.3172864,15.6726670579976
OC(=O)C1=CC(Cl)=C(C=C1)S(Cl)(=O)=O,200,202.66547,188.94807,205.82426,185.26314,173.64917,160.41724,204.97693,185.38014,205.6885,192.09317,190.490609,14.3896143964809
OC(=O)C1=CC(Br)=C(C=C1)S(Cl)(=O)=O,207,220.92459,206.20175,199.30862,202.6483,172.25218,158.1669,209.7554,193.68526,214.36981,215.26314,199.257595,18.9016624664881
OC(=O)C1=C(F)C=C(C=C1)S(Cl)(=O)=O,143,171.67958,172.58257,183.19125,183.69489,171.03664,144.71095,179.89178,180.31683,187.16861,163.39262,173.766572,11.8848336300933
OC(=O)C1=CC(F)=C(C=C1)S(Cl)(=O)=O,189,177.0069,181.67992,197.69604,168.14551,165.4845,138.72534,184.4724,168.1098,187.04124,174.2339,174.259555,15.1473956236412
CC(C)OC1=CC(=CC(Br)=C1)C(O)=O,127,157.23697,138.36855,124.22381,134.00728,128.89665,126.48896,141.80014,95.370056,160.39867,136.87209,134.3663176,17.3031396031502
CC1=NNC(SCC(O)=O)=N1,229,168.3254,172.2584,158.6714,187.52519,180.33429,206.32518,197.87392,158.6908,167.44695,201.05563,179.850716,16.6587753233299
CN1N=NN=C1SCC(O)=O,109,94.97192,106.17003,125.31162,126.801605,132.45787,120.2585,147.66463,111.37534,114.23801,126.41398,120.5663505,13.9937914660006
CC(C)N1N=CC=C1C(O)=O,150,124.03533,122.21955,144.64162,152.92766,129.96191,167.32298,133.98112,169.6144,203.16992,155.36118,150.323567,23.834589357105
CN1N=CC2=C1N=C(C)C=C2C(O)=O,285,216.8938,217.59361,211.12117,212.82271,187.59314,198.34955,206.4165,217.6479,192.05777,208.0884,206.858455,10.2490443172515
OC(=O)C1=NN(C=C1)C1CCCC1,109,137.12561,171.97421,138.38376,122.20718,177.24492,119.004326,149.80492,160.85411,107.56804,144.64226,142.8809336,21.6776993109935
OC(=O)C1SCCC2=C1C=CC=C2,131,72.06872,99.44438,96.50221,80.21208,78.51862,93.964134,79.495926,88.759476,56.00699,85.38591,83.0358446,12.2476124013394
O=C1CCS(=O)(=O)O1,70,92.10317,46.70728,57.726067,82.26344,50.646038,63.44408,88.88632,77.310585,98.63715,29.396637,68.7120767,21.4754929444316
CCS(=O)(=O)C1=C(N)C(F)=CC=C1,92,78.066185,71.26499,45.851215,57.61952,68.984695,61.262074,48.403122,72.85209,44.70556,44.28737,59.3296821,12.3184276166251
CNC(CCO)C1=CC=CC=C1,57,32.261032,50.370026,77.76956,43.92165,49.913475,56.52093,33.569897,41.12303,12.332808,57.28896,45.5071368,16.6861310542053
NC1=C(F)C=CC(=C1)C1=CC=CO1,41,59.107918,70.785965,60.988457,54.012543,73.27579,76.36172,68.771454,74.60326,83.28816,87.76074,70.8956007,10.0695658527201
CC(C)(C)OC(=O)NCCC(=O)NC(N)=O,163,203.87233,198.51768,189.63431,148.58455,178.68074,175.69344,189.88448,179.51094,186.93637,161.24007,181.255491,15.7957516329426
ClC1=CC(=CC=C1)N1CCCS1(=O)=O,86,89.31176,97.20491,83.15068,99.697945,84.83448,49.582943,53.121754,95.55563,102.213585,95.21543,84.9889117,17.8036546230524
CC(C)(C(O)=O)C1=CC(=CC=C1)C#N,92,106.89096,164.05885,133.09639,134.30379,141.2016,128.18596,115.01159,102.39453,123.82142,145.71199,129.467708,17.6630471810918
CC1=CC(N2C=C(O)C(=N2)C(O)=O)=C(F)C=C1,202,221.48962,249.48016,185.0602,187.32068,260.03906,182.91641,190.14912,220.071,203.50317,233.94698,213.39764,26.570994537826
CC1=CC=C(SC2=NC(=N)SN2)C=C1,182,138.7261,143.06477,172.27856,126.03466,160.3085,144.59883,157.63072,148.70685,135.02325,188.4901,151.486234,17.6774145483915
CC1=C(SC(NC2CC2)=N1)C(O)=O,209,219.89645,204.39182,232.22673,205.17728,190.31058,189.34546,210.71657,182.99953,203.75047,197.3721,203.618699,14.0776779145031
OC(=O)CC1=CC=C(NC(=O)C2CC2)C=C1,190,150.16148,229.29793,178.56218,186.81812,181.50671,199.57143,177.16211,193.62134,172.40254,198.94992,186.805376,19.7529042839858
OC(=O)[C@@H]1CCCN1C(=O)NCC1=CC(Br)=CC=C1,147,95.82898,143.77876,138.60443,128.19125,124.96647,117.367325,126.91691,131.2139,123.895355,131.50812,126.22715,12.360896696945
CC1=NN(C(C)=N1)C1=CC=C(C=C1)C(O)=O,290,143.4949,197.68622,210.86482,197.25514,188.63007,191.21275,185.84268,169.87138,214.48769,209.68694,190.903259,20.2845655543654
NC1=CC(=CC=C1)N1CCCNC1=O,230,146.71893,141.87148,155.74318,134.35027,114.08092,135.74767,127.70017,110.84664,112.444534,130.38667,130.9890464,14.3500725833249
CN1N=C(C)C2=C1SCC(=O)N2,198,161.94458,167.62918,183.60281,148.42064,161.33292,186.0543,170.2655,175.19292,170.22664,158.32628,168.299577,10.9019459266959
COC(=O)CNC1=CC=CC=C1,46,52.410767,54.1494,73.8681,76.88303,84.12292,65.15734,44.643604,71.20318,39.666702,76.59367,63.8698713,14.4154926927333
OC(=O)C1=CC=C(C=C1)C1=NOC(=N1)C1=CC=C(F)C=C1,292,222.58914,285.01733,263.61557,251.94392,269.07086,276.32922,251.04546,254.0358,212.99309,197.18884,248.382923,27.1540384490297
CCOC(=O)C1=NC(C)=NN1,185,99.01369,74.07922,113.24757,119.799255,101.5306,118.69601,119.09277,88.206215,100.5412,131.4416,106.564813,16.2904217889346
C1NC2=C(CC1N1C=CC=N1)C=CC=C2,103,70.76395,75.975845,55.786903,77.53887,97.84658,123.51664,99.35758,91.69324,59.095776,106.54154,85.8116924,20.5454570431189
COC1=C(SC(C)=C1Br)C(O)=O,166,156.99731,160.28561,192.9766,175.93861,156.17929,174.4929,190.81247,155.2594,162.85701,182.20062,170.799982,13.7176916800771
NS(=O)(=O)CCN1CCNCC1,145,122.886696,118.8389,142.23984,132.88972,173.475,157.17116,167.1183,166.98181,119.13103,144.84117,144.5573626,19.8149696330152
ClC1=C2SC=CC2=NC=C1,33,57.729168,69.70982,62.507156,55.86928,58.265423,84.99711,106.02509,83.26832,90.65782,65.97672,73.5005907,16.010426192967
