SMILES;MP;split;Number
c1cc(cc(c1)Oc1ccccc1)Oc1ccccc1;60;Train;558
CCCCCOC(=O)CCC(=O)OCCCCC;-10.8;Train;23476
CCCCCCCCCCBr;-30;Train;278
CCN(CCN1C(=O)CN=C(c2c1ccc(c2)Cl)c1ccccc1F)CC;79.5;Train;21893
CC(=CC=NNC(=O)N)C(C)(C)C;148;Train;9250
COc1cccc2c1cccc2;5;Train;138
NC(=O)NCC=C;85;Train;19545
CC(CCCC(CCCC(C)C)C)CCCC(=CCC1=C(C)C(=O)c2c(C1=O)cccc2)C;-20;Train;26362
CCNc1ccc2c(c1)oc(=O)cc2C;73.5;Train;24682
COc1c(OC)c(OC(=O)C)c2c(c1OC(=O)C)ccc(c2)Cl;91.5;Train;22796
Oc1ccc(cc1)S(=O)(=O)c1csc(c1)S(=O)(=O)N;193;Train;26117
Brc1ccc(cc1)c1csc2n1c(=O)cc(n2)C(F)(F)F;171;Train;10609
COC(=O)C1=c2ccccc2=N[CH]1;150.5;Train;25198
O=Cc1c(C)c(OC)c(c(c1OC)C)C;86;Train;11074
NS(=O)(=O)Cc1ccccc1;103;Train;6385
OC(=O)C(C(C(=O)O)(C)C)(C)C;200;Train;24730
CNCCC(c1ccccc1)Oc1ccc(cc1)C(F)(F)F;158;Train;16314
Brc1ccc2c(c1)CCN2;38;Train;5789
CN(c1ccc(cc1)C=CC(=O)c1ccccc1)C;114;Train;9945
Fc1cccc2c1cccc2;-10;Train;187
Oc1ccc(cc1)/C=C/c1ccc(cc1)[N+](=O)[O-];207;Train;5217
Clc1ccc2c(c1)S(=O)(=O)NC(=N2)C;327.2;Train;17288
Cl[C@@H]1[C@H](Cl)[C@@H](Cl)[C@H]([C@@H]([C@H]1Cl)Cl)Cl;159;Train;14755
O=C1CCC(=NN1)C(=O)O;197;Train;541
OB(c1cnc(cc1C)Br)O;164;Train;6083
Brc1c(C)c(C)c(c2c1cccc2)Br;164;Train;12589
C1CCc2c(N1)cccc2;14;Train;730
COC(=O)CCC(C1CCC2C1(C)CCC1C2C(OC(=O)C)C(C2C1(C)CCCC2)Br)C;159;Train;10154
OCC(=O)[C@H]1CC[C@@H]2[C@]1(C)CC[C@H]1[C@H]2CCC2=CC(=O)CC[C@]12C;141.5;Train;17231
O=C(C1CCCCC1)NNc1ccccc1;164;Train;12456
C[Si](O[Si](Cl)(C)C)(Cl)C;-37.5;Train;23893
COc1ccc2c(c1)C(=O)OC(C2)(C(=O)OC)C(=O)OC;142;Train;11010
CN(C(=O)COC(=O)c1ccccc1)C;81.5;Train;26017
CC(=O)Nc1cccc2c1-c1ccccc1C2=O;263;Train;4512
ClCBr;-88;Train;13633
OC(=O)Cc1ccc(cc1C)F;98;Train;5106
OC(=O)c1ccc(cc1)CN1CCOCC1;181;Train;4265
Cc1ccc(cc1)OP(=O)(Oc1ccccc1C)Oc1cccc(c1)C;-33;Train;26295
CC(Cl)(Cl)Cl;-30;Train;13694
C=CCOc1ccc(cc1Cl)CC(=O)O;92;Train;8759
O=C1N(Cc2c1cc(c(c2)Cl)S(=O)(=O)N)C1CCCCC1;267;Train;18290
O=C1NC(=O)C(=NNc2cccc(c2)[N+](=O)[O-])C(=O)N1;270;Train;9603
Cc1cccc(c1OP(=O)(Oc1c(C)cccc1C)Oc1c(C)cccc1C)C;137.8;Train;20242
O=C(C(=C)C)OCCCCOC(=O)C(=C)C;226.28;Train;18298
Nc1ccc(c(c1)O)C;161;Train;27712
OC(=O)c1c(ccnc1C(=O)O)C(=O)O;250;Train;26291
COc1cc(C=O)cc(c1OC)I;64;Train;4476
O=C(c1ccccc1)NCCNC(=O)c1ccccc1;244;Train;12809
NCCc1ccc(cc1)S(=O)(=O)N;151;Train;4229
Oc1ccc2c(c1)ccc(c2)C(=O)O;249;Train;6142
O=C1C(=O)[C@@]2(C([C@H]1CC2)(C)C)C;199;Train;911
Clc1cc(Cl)cc(c1S(=O)(=O)N)Cl;180;Train;1367
COC(=O)c1c(C)c(Br)c(c(c1O)Br)O;110;Train;7522
CCCCC/C=C/C;-88;Train;8565
CN(c1ccc2c(c1)nc1c(c2)ccc(c1)N(C)C)C;165;Train;22884
NC(=O)NCc1ccccc1;149;Train;6505
O=C(C1=NOC2C1C(=O)N(C2=O)c1ccccc1Cl)c1cccs1;180;Train;10573
[O-][N+](=O)OC1COC2C1OCC2O[N+](=O)[O-];70;Train;21812
Cn1cc(nc1)C(=O)O;242;Train;114
O=C1OC(=NC1=Cc1ccc(o1)c1ccccc1[N+](=O)[O-])c1ccccc1;210;Train;12183
FC(Br)Cl;-115;Train;24082
CCC(CO)(CO)CO;60;Train;2559
COc1ccc(cc1)C1Nn2c(S1)nnc2c1cccnc1;219;Train;12118
CN(c1ccc(cc1)/N=N/c1ccccc1)C;117;Train;21379
C1CCCN1;-63;Train;8370
ClC(=O)Oc1ccc(cc1)[N+](=O)[O-];79;Train;5495
CCCCCCCOC(=O)C;-50.2;Train;20380
[O-][N+](=O)c1cccc2c1cccc2C=Nc1ccccc1;84;Train;11781
OC(=O)[C@@H](NC(=O)OC(C)(C)C)CCc1ccccc1;78;Train;866
Cc1ccc2c(c1)cc1c(c2)ccc2c1cccc2;183.3;Train;18223
OC[C@H]([C@H]([C@@H]([C@H](CO)O)O)O[C@H]1O[C@H](CO)[C@H]([C@@H]([C@H]1O)O)O)O;151;Train;7433
CCC(P(=O)(O)O)C(=O)O;125;Train;3041
O=C=Nc1cccc(c1)[N+](=O)[O-];52;Train;4154
Cc1c(C)cc(cc1C)C(C)(C)C;32;Train;6027
Nc1cc(c2ccccc2)c(c(c1)c1ccccc1)O;149;Train;15511
CCCCC(COC(=O)c1ccccc1C(=O)OCC(CCCC)CC)CC;-55;Train;6537
Cc1ccc(c(c1)F)C(=O)O;188;Train;2603
CC(c1ccc2c(c1)OCCOCCOc1c(OCCOCCO2)ccc(c1)C(C)(C)C)(C)C;110;Train;4382
CC(c1ccccc1)NC(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F;100;Train;11876
O=Cc1c(F)ccc(c1O)F;75;Train;3547
Oc1cc(Cl)cc(c1)Cl;66;Train;3433
CCOC(=O)C(C=C1C(=O)C2(C(C1CC2)(C)C)C)(C=C1C(=O)C2(C(C1CC2)(C)C)C)CC=C;148;Train;9817
OC(=O)COc1cc(Cl)c(cc1Cl)Cl;153;Train;22252
C1OCCOc2ccccc2OCCOCCOCCOC1;44;Train;6447
Brc1cccc(c1)C(=O)c1ccccc1;76;Train;3662
BrCCc1ccc(cc1)[N+](=O)[O-];69;Train;846
OCc1cc2OCOc2cc1[N+](=O)[O-];123;Train;6184
O=C(NC1CCCCC1)NC1CCCCC1;232;Train;7839
N#CC(=NNc1cccc(c1)C)c1scc(n1)c1ccc(cc1)C;133;Train;9654
[O-][N+](=O)c1ccc(cc1)c1ccc(cc1)NNc1ccccc1;165;Train;10066
Clc1ccc(c(c1)[N+](=O)[O-])Br;70;Train;289
OC(=O)c1cc(Cl)c(cc1Cl)C(=O)O;295;Train;12733
FC(C(Cl)(Cl)F)(Cl)Cl;26;Train;21249
O=C(N1CC(=O)N2C(C1)c1ccccc1CC2)C1CCCCC1;136;Train;8888
CN(CCC1=c2cc(ccc2=N[CH]1)Cn1cncn1)C;179;Train;16311
CC1CCC(C(C1)OC(=O)C(C(=O)C)Cc1ccccc1)C(C)C;68;Train;11311
OC(=O)Cc1ccc(c(c1)C)F;106;Train;5135
Cc1cc(C)cc(c1)C(=O)N(C(C)(C)C)NC(=O)c1ccccc1;206.5;Train;24836
Nc1c(Cl)cc(cc1Cl)C(F)(F)F;36;Train;1723
N#CC(=NNc1cc(Cl)c(cc1Cl)Cl)c1nc2c(s1)cccc2;214;Train;9435
CCCCC(=O)O[C@@]1([C@@H](C)C[C@@H]2[C@]1(C)C[C@H](O)[C@]1([C@H]2CCC2=CC(=O)C=C[C@]12C)F)C(=O)CO;184;Train;17111
NCCCCCCC(=O)O;195;Train;6195
CCCCCCC#CCCC;-74.7;Train;24797
CCN(CCCN(C1Cc2c(C1)cccc2)c1ccccc1)CC;120.5;Train;16632
CCCOC(=O)N;60;Train;19084
N#Cc1cc(N)ccc1C#N;181;Train;4608
Oc1ccc2c(c1)cc(cc2)O;186;Train;1841
c1ccc2c(c1)sc(n2)SSc1nc2c(s1)cccc2;180;Train;20247
c1ccc(cc1)SCc1ccccc1;41;Train;6494
CCC1(C(C)C)C(=O)NC(=O)NC1=O;198;Train;17187
CN1CCC(CC1)O;28;Train;5187
O=CC(=C(C(=O)O)Cl)Cl;127;Train;25429
ClN1C(=O)N(C(C1=O)(C)C)Br;163.5;Train;22866
Clc1ncc(c(c1)N)Br;128;Train;4589
O=C(c1ccccc1)/C=C/c1ccccc1[N+](=O)[O-];126;Train;2983
ONc1ccccc1;83.5;Train;15994
OC(COc1cccc(c1)C)CNC(C)C;76;Train;18077
CC(=O)OCC1(OC2OC(COC(=O)C)C(C(C2OC(=O)C)OC(=O)C)OC(=O)C)OC(C(C1OC(=O)C)OC(=O)C)COC(=O)C;86.5;Train;24861
N#Cc1ccc(c(c1)[N+](=O)[O-])O;141;Train;12763
CC(c1ccc(c(c1)C)O)C;8.6;Train;23804
FC(C(C(F)(F)F)(F)F)(C(F)(F)F)F;-129.1;Train;26577
[O-][N+](=O)c1cc(cc(c1O)[N+](=O)[O-])C(=O)O;251;Train;3519
COc1ccc(c(c1)OC)C(c1ccc(cc1OC)OC)(c1ccccc1OC)O;137;Train;12775
CCCOc1ccc(cc1NC(=O)C)[N+](=O)[O-];102.5;Train;23264
OC(=O)c1cccc(c1Cl)Cl;168;Train;1255
C=CCc1ccccc1O;-6;Train;1889
Cc1cc(C)nc(n1)Nc1ccccc1;96.3;Train;24375
COc1ccc2c(c1)nc([nH]2)S;257;Train;2794
N#CC(=NNc1ccc(cc1)C(=O)O)c1nc2c(n1C)cccc2;200;Train;9476
CC[Si](CC)(CC)Cl;-75;Train;6636
CCOC(=O)c1ccc2c(c1)no[n+]2[O-];67;Train;7160
COc1cc(C)c(cc1S(=O)(=O)N)Cl;170;Train;5839
Clc1cnc(c(c1)Cl)Cl;49;Train;17583
Clc1cccc(c1)C(Cl)(Cl)Cl;0.6;Train;23855
O=C1C(CCc2c1c1ccccc1n2C)Cn1ccnc1C;231;Train;8972
CCCCCCCCNC;-11;Train;13861
COc1ccc(cc1)NN=C1C(=O)NC(=S)NC1=O;246;Train;9933
O=C1N(N=C(C1=NNc1[nH]nc(c1)c1ccccc1)C(F)(F)F)c1ccccc1;280;Train;9276
CC(=O)N(c1ccccc1)Nc1ccccc1N=Nc1ccccc1;103;Train;11772
CCOc1ccc(cc1NC(=O)c1ccccc1)OCC;88;Train;1617
CCCCCCC(CCC)C;-77.5;Train;18092
ClC(=O)OCC1=Cc2c(S1(=O)=O)cccc2;77;Train;742
Sc1ccc(cc1)S;97;Train;533
CCCC(COC(=O)N)(COC(=O)NCCCC)C;50;Train;17920
ClC=C(C(F)(F)F)Cl;-109.2;Train;25927
CCOC(=O)c1cc2c(=O)oc3c(c2nc1NC)cccc3;233;Train;10492
OC(=O)C=CC(=O)Nc1cc(Cl)ccc1Cl;142;Train;7753
Cc1ccccc1N;-24;Train;8203
ON=C1C(=[N+](c2c1cccc2)[O-])c1ccccn1;216;Train;9192
O=C1CCC(CC1)c1ccccc1;80;Train;5559
CCCCCCCCc1cnc(nc1)c1ccc(cc1)OCCCCCC;60;Train;985
CCC1=C(C)CN(C1=O)C(=O)NCCc1ccc(cc1)S(=O)(=O)NC(=O)NC1CCC(CC1)C;207;Train;16361
O=C(N1CCCCCC1)COC(=O)c1ccccc1;107.5;Train;25402
CC(=O)Nc1ccc(c(c1)NS(=O)(=O)C(F)(F)F)C;176;Train;22618
COC(=O)c1[nH]c(c(c1O)O)C(=O)OC;211;Train;6889
OC(c1ccccc1)(c1ccccc1)c1ccccc1;163;Train;8676
Brc1cnc(c(c1)C)Br;45;Train;1577
CC(=O)c1ccc(cc1)c1ccc(cc1)C(=O)C;192;Train;4397
FC(C(C(F)(F)F)F)F;-103.15;Train;24073
CCOC(=O)C(NC(C(=O)N1C2CCCC2CC1C(=O)O)C)CCc1ccccc1;109;Train;21573
c1ccc2c(c1)cc1c(c2)ccc2c1cc1ccccc1c2;257;Train;25098
O=C(c1ccc(cc1C(=O)O)C(=O)O)OC(=O)c1ccc(cc1C(=O)O)C(=O)O;165;Train;15413
CCOc1ccccc1N;-4;Train;8192
CON=C(c1csc(n1)N)C(=O)N[C@@H]1C(=O)N2[C@@H]1SCC(=C2C(=O)OCOC(=O)C(C)(C)C)C=Cc1scnc1C;128;Train;16244
COc1cccc(c1O)C=O;41;Train;2693
Brc1cccc(c1)[N+](=O)[O-];54;Train;14489
O=Cc1ccc(c(c1)[N+](=O)[O-])C;46;Train;5384
OC(=O)C(c1cccc(c1)C(=O)c1ccccc1)C;94;Train;8846
NC(=S)Nc1cccc2c1cccc2;188;Train;7749
O=C1CCC2(C(=C1)CCC1C2CCC2(C1CCC2O)C)C;153;Train;8993
O=C1OC(=O)C2C1C1C=CC2C2C1C(=O)OC2=O;360;Train;6519
OC(=O)c1c(C)noc1C;141;Train;3514
CP(=O)(Cl)C;68;Train;6927
CCCCCCCCCCCCBr;-10;Train;277
O=C(c1ccc(cc1)[N+](=O)[O-])Nc1ccc2c(c1)nn(n2)C1CCCC1;227.5;Train;26222
Brc1cc(Br)c(c2c1C(=O)c1ccccc1C2=O)N;227;Train;365
NC(=O)c1ccccc1C(=O)N;222;Train;14113
N#Cc1cccnc1Cl;107;Train;2299
COc1ccc(cc1)C(=O)Oc1ccc(cc1)C=CC(=O)c1ccccc1;156;Train;9455
CCCCCl;-123;Train;240
CC(=O)CC(c1c(O)oc2c(c1=O)cccc2)c1ccccc1;161;Train;16285
CCC(=O)c1ccc(cc1)Cl;35;Train;4993
N#Cc1ccc(c(c1)C(F)(F)F)F;68;Train;5117
C=CC(=O)Oc1c(Br)cc(c2c1nccc2)Cl;100.5;Train;24659
COC(=O)C1Cc2c(CC1C(=O)OC)c1CC(C(=O)OC)C(Cc1c1c2CC(C(=O)OC)C(C1)C(=O)OC)C(=O)OC;262;Train;10792
O=C(c1ccccc1)CCCCC(=O)c1ccccc1;107;Train;14976
Nc1ccc(c(c1)C)F;34;Train;5130
CC1C2CC(=O)C3C4(C1=O)C2OC(OC4CC1C3(C)C(=O)CCC1(C)C)(C)C;197;Train;10016
CCOC=C(C#N)C#N;65;Train;7028
OC(=O)C(Oc1ccc(cc1)Oc1ccc(cc1Cl)Cl)C;120;Train;22603
CC(=O)O[C@H]1O[C@H]([C@@H]([C@@H]1OC(=O)c1ccccc1)OC(=O)c1ccccc1)COC(=O)c1ccccc1;129;Train;90
OC1CCC2(C(C1)CCC1C2CC(O)C2(C1CCC2C(CCC(=O)O)C)C)C;177;Train;22015
CCCCCCCCCCCCCCCCCC;28;Train;8113
OC(=O)CC(C(C(=O)O)(C)C)c1ccccc1;171;Train;12035
COc1ccc(cc1)C(=O)c1ccc(c(c1)OC)OC;79;Train;10530
CCS(=O)(=O)O;-17;Train;7023
OB(c1ccc(cc1)Cl)O;273;Train;4955
Clc1ccc(cc1Cl)C(F)(F)F;-12;Train;3289
c1ccc(cc1)C1=c2ccccc2=NC1=C1N=c2c(=C1c1ccccc1)cccc2;227;Train;9022
OC(=O)CP(=O)(O)O;144.5;Train;16577
Cl[SiH](Cl)Cl;-127;Train;8613
Cc1ccc(c(c1)CNC1=CC(=O)c2c(C1=O)cccc2)C;164;Train;10304
CN1CCN2C(C1)c1ccccc1Cc1c2nccc1;115;Train;16224
CN1CCC23C(=O)CC4C(=CCOC5C4C2N(c2c3cccc2O)C(=O)C5)C1;282;Train;25241
COc1cc(/C=C/C(=O)c2ccccc2O)ccc1O;128;Train;1503
OC[C@@H](NC(=O)OC(C)(C)C)C;59;Train;7984
CCC(c1ccccc1)(C(=O)N)C;101;Train;15283
CC1=C(C(NC(=O)N1)c1cccc(c1Cl)Cl)C(=O)OCC;243;Train;11161
CC(=O)c1cscc1;60;Train;3577
Oc1cccc(c1)N=[N+](c1cccc(c1)O)[O-];183;Train;12455
CC(CCC[C@H]([C@H]1CC[C@@H]2[C@]1(C)CC[C@H]1[C@H]2CC[C@@H]2[C@]1(C)CC[C@@H](C2)O)C)C;142;Train;5682
CC=CC=C;-141;Train;13129
ClCCOC=C;-70;Train;20426
COc1ccccc1OCC(=O)O;120;Train;2850
[O-][N+](=O)c1ccc(c(c1)C(=O)O)C;179;Train;2891
O=C1NC(=C(C(N1)c1ccc2c(c1)OCO2)C(=O)OC(C)C)C;186;Train;11917
CCCCCOC(=O)c1ccc(cc1)N;52;Train;8127
Cc1onc(c1)C(=O)NNCc1ccccc1;105.5;Train;16626
OC(=O)CC1(C)CCC2(O1)C(=CCC1C2(C)CCCC1(C)C)C;100.5;Train;25210
N#Cc1ccc(cn1)F;43;Train;2519
ClC(C(=O)O)Cl;10;Train;6805
N#Cc1ccccc1OCC(CNCCNC(=O)Cc1ccc(cc1)O)O;119;Train;23690
CCC1=N[C]2C(=N1)C=CC=C2;175;Train;18389
[O-][N+](=O)c1ccc(cc1)OCCN1CCOCC1;80;Train;4502
ClCC(C)C;-131;Train;254
N#Cc1cc(F)c(cc1O)F;162;Train;4464
Brc1ccc2c(c1)CCC2=O;127;Train;5731
Cc1ccccc1N1CSc2n(C1)c(nn2)c1cccnc1;202;Train;12044
O=C(c1ccccc1)CNc1cccc(c1)NCC(=O)c1ccccc1;164;Train;11540
Cc1ccc(cc1)n1c(C)ccc1C;45.5;Train;28337
Fc1ccc(c(c1)Br)O;44;Train;2137
C#CC1(O)CCC2C1(C)CCC1C2CCC2C1(C)CCC(=O)C2;221;Train;10058
Clc1ccc(c(c1)Cl)N;61;Train;1458
Clc1ccc(c(c1)N1C(=O)C2C(C1=O)ON=C2C(=O)c1ccccc1)Cl;185;Train;10690
N#CC(=Cc1ccc(cc1)Cl)c1nc2c(s1)cccc2;150;Train;9551
CCCCCCCCCCF;-35;Train;19973
ON=C(/C(=N/O)/c1ccccc1)c1ccccc1;240;Train;26375
COc1ccccc1c1nnn[nH]1;155;Train;5608
Cc1ccc(cc1)S(=O)(=O)Cl;69;Train;8324
OC(=O)C[C@@H](C(=O)O)N;230;Train;16485
CC(=O)C(=O)c1cc(C(=O)C(=O)C)c(cc1[N+](=O)[O-])[N+](=O)[O-];119;Train;11830
C#C[C@]1(O)CC[C@@H]2[C@]1(C)CC[C@H]1[C@H]2CCC2=Cc3c(C[C@]12C)cno3;225;Train;27993
OC(=O)CCCC(=O)O;97;Train;7261
CCOC(=O)c1sc(c(c1)C#N)SC;99;Train;7112
CC(=O)OCOC(=O)C1N2C(=O)C(C2SC1(C)C)NC(=O)Cc1ccccc1;107;Train;18723
O=C1C[C@@H]2OCC=C3[C@H]4[C@@H]2[C@@H]2N1c1ccccc1[C@]12CCN([C@H]1C4)C3;286;Train;16118
NCCc1c[nH]c2c1cccc2;114;Train;8707
ClCC(CBr)Br;6;Train;20812
Cc1ccc(c(c1)C(=O)N(C(C)(C)C)NC(=O)c1ccccc1)C;197.5;Train;26188
Nc1ccc(cc1)N=Nc1ccc(cc1)N=Nc1ccc(cc1)N;247;Train;11593
OP(=O)(Oc1ccc(cc1)[N+](=O)[O-])Oc1ccc(cc1)[N+](=O)[O-];173.5;Train;22480
CNN=C(C(=NNC)N)S;185;Train;9577
C1CCCCCNCC1;-19;Train;24124
CC(C(c1cccc(c1)O)O)N;107.5;Train;21754
C[Si]1(C)N[Si](C)(C)N[Si](N1)(C)C;-10;Train;22981
COc1ccc(cc1O)C(=O)O;253;Train;3994
O=Cc1ccc(nc1)OC;51;Train;6157
O=C1c2ccccc2N(C1=O)C;131;Train;38
CCN1CCN(C(=O)C1=O)C(=O)NC(c1ccc(cc1)O)C(=O)N[C@@H]1C(=O)N2[C@@H]1SCC(=C2C(=O)O)CSc1nnnn1C;169;Train;16566
OCC1OC(CC1O)Nc1ccccc1;151;Train;10223
COC(=O)C1=C(C)NC(=C(C1c1ccco1)C(=O)OC)C;186;Train;12656
O=C1C2OC2C(=O)C(=C1O)C;127;Train;25542
Brc1cnc(c(c1)N)Cl;131;Train;3622
O=C1C2C=CC=CC2Cc2c1cccc2;152;Train;10206
COC(=O)[C@H]([C@@H]1CC1=C)O;41.5;Train;27295
O=C(C1C2C=CC(C1C(=O)O)C2)Nc1c(C)cccc1C;167;Train;11165
COC(=O)c1cc(Br)cc(c1O)Br;151;Train;7524
COc1ccc2c(c1)c(=O)c(c(o2)c1cc(OC)c(cc1OC)OC)O;202;Train;3979
OC(c1ccccc1)(C1CCCCC1)CCN1CCCCC1;114;Train;21465
N#CCC(=O)c1ccccc1;81;Train;6470
FC(Oc1cccc(c1)C(=O)O)F;105;Train;3157
Clc1cccnc1N;61;Train;1918
O=C(c1ccc(cc1)C)CCC(=O)O;126;Train;3144
N#CCc1cc(OC)c(cc1[N+](=O)[O-])OC;111;Train;4475
Cn1cc[nH]c1=S;146;Train;16823
N#CC1(C=Cc2c1cccc2)c1ccccc1;77;Train;10817
C[C@H](C(=O)O)NC(=O)OCc1ccccc1;85;Train;7930
Oc1ccc(cc1)n1cncc1;206;Train;4219
ON=Cc1ccncc1;132;Train;8363
FC(Br)(Cl)F;-159.5;Train;19950
ClC(c1ccc(c(c1Cl)Cl)Cl)Cl;84;Train;25936
CCOc1ccc(cc1)[C@@]1(CC1(Cl)Cl)C(=O)N1CCC[C@@H]([C@@H]1C)C;159.85;Train;27195
CC(=O)Nc1ccccc1;115;Train;6312
BrC(c1ccccc1C(Br)Br)Br;116;Train;6361
COc1ccc(cc1)NC(=O)C(=NNC(=O)N)C;227;Train;9913
[O-][P+](C1c2ccccc2Oc2c1cccc2)(c1ccccc1)c1ccccc1;161;Train;11214
N#CC1(CCC(=O)CC1)c1ccccc1;115;Train;5018
O=c1cc(CN2CCOCC2)c2c(o1)cc(c(c2)O)O;232;Train;25783
NNC(=O)c1cc(OC)c(c(c1)OC)OC;159;Train;3252
[O-][N+](=O)c1cccc(c1)c1nnc2n1NC(S2)C=Cc1ccccc1;191;Train;9905
BrC1=CN=N[CH]1;94.5;Train;18299
N#CC(=NNc1ccc(cc1Cl)Cl)c1nc2c(n1C)cccc2;161;Train;9530
CCCCCCCCCCCCCCCCO;49;Train;173
ClC(Br)(Br)Cl;38;Train;19375
OC(=O)C(C(=O)O)Cc1ccccc1;121;Train;19204
COc1ccc(c(c1)O)C(=O)C;49;Train;2705
COc1ccc(cc1)C=C1N=C(OC1=O)c1ccccc1;152;Train;12340
O=c1oc2ccccc2cc1N;136;Train;3640
C=N#N;-145;Train;19969
ClN1C(=O)CCC1=O;148;Train;8026
OC(=O)CC#N;67;Train;6687
CCCN(C(=O)COC(=O)c1ccccc1)CCC;20;Train;26098
Clc1ccc2c(c1)C(=NC(C(=O)N2C)O)c1ccccc1Cl;206;Train;18811
O=C1C=CC2=CC(=O)C=CC2=C1;132;Train;11139
c1ccc(cc1)C(=C(c1ccccc1)c1ccccc1)c1ccccc1;224;Train;8503
CCCCc1ccc(cc1)C=O;-43;Train;5426
CC(O[Si](C(C)(C)C)(C)C)Cc1cc(=O)c2c(o1)c1ccccc1c1c2C2OC(=O)CC2O1;188;Train;10059
N#Cc1ccc[n+](c1)[O-];177;Train;3873
C#CC1(O)CCC2C1(C)CCC1C2CCC2=Cc3c(CC12C)cno3;225.6;Train;22024
CCOC(=O)c1ncc[nH]1;177;Train;7178
CCCCCCC(=O)CCC;-9;Train;19131
N#Cc1c(NC(=O)c2ccccc2)sc2c1CCCC2;110;Train;12556
O=C(Oc1ccccc1)CCC(=O)Oc1ccccc1;88;Train;12813
OC(=O)CC(C(=O)O)S;152;Train;7440
Cc1ccc(c(c1)[N+](=O)[O-])C;-25;Train;20985
Oc1ccc(cc1)C1C(CCC(c2ccc(cc2)F)O)C(=O)N1c1ccc(cc1)F;165;Train;25548
CCCN(C(=O)Cc1c(nc2n1cc(Cl)cc2)c1ccc(cc1)Cl)CCC;140;Train;8762
O=C1c2ccccc2CC2N1c1ccccc1CC2;130;Train;10942
CCCCCCCCCC(=O)Cl;-35;Train;6756
CC(=O)Nc1ccc(c(c1)Cl)F;118;Train;3788
O=Cc1ccc2c(c1)OCCO2;50;Train;529
Oc1ccc(c(c1)O)C(=O)O;225;Train;14018
S=C(c1cc(c(c(c1)C(C)(C)C)O)C(C)(C)C)NC1CCCCC1;218;Train;9167
Brc1cc(CN(C2CCCCC2)C)c(c(c1)Br)N;238;Train;22122
OC(=O)CCN1C(=O)c2c(C1=O)cccc2;152;Train;4195
Fc1c(O)c(F)c(c(c1F)F)F;34;Train;8232
BrCC(=O)c1ccc(cc1)C(=O)CBr;173;Train;12401
Brc1cccnc1Cl;55;Train;3671
CCOC(=O)CCCCCCCCCCCCCCCCC(=O)OCC;54.5;Train;24868
S=C(N(C)C)Sc1ccc(cc1[N+](=O)[O-])[N+](=O)[O-];152.5;Train;20989
Fc1cccc(c1)C(=O)c1ccccc1;50;Train;3960
N#Cc1ccc(c(c1C)F)F;42;Train;3307
OC(=O)CC1=C(C)/C(=C\c2ccc(cc2)S(=O)C)/c2c1cc(F)cc2;183;Train;25382
[O-][N+](=O)c1ccc(c(c1)C)C;29;Train;5487
O=c1oc2c(cc1C)cc1c(c2C)occ1C;234.5;Train;27027
[O-][N+](=O)N=C(NC)NCc1cnc(s1)Cl;176.8;Train;24852
OC(=O)C1CCn2c1ccc2C(=O)c1ccccc1;160.5;Train;21804
c1ccc2c(c1)Nc1ccccc1CC2;107;Train;7322
C1C=CC=C1;-97.2;Train;15690
COc1ccc(cc1)C(=C(c1ccc(cc1)OC)Cl)c1ccc(cc1)OC;115;Train;16778
c1ccc2c(c1)c1ccc3c4c1c(c2)c1ccccc1c4ccc3;233.5;Train;20076
ClCc1cc(cc(c1)C(F)(F)F)C(F)(F)F;31;Train;3381
OC(=O)c1ccc(cc1)C1CCCCC1;196;Train;5036
CCCCNC(=O)OCC#CI;66;Train;22870
CC(=O)Nc1c(I)c(NC(=O)C)c(c(c1I)C(=O)O)I;300;Train;17232
c1ccc(cc1)Oc1ccccc1;28;Train;6959
C[SiH]1O[SiH](C)O[SiH](O[SiH](O1)C)C;-69;Train;1357
N#Cc1ccccc1C(F)(F)F;18;Train;1066
N#CC(C(C#N)(C)C)(C)C;170.5;Train;18029
CCCCCCCCCCCCCCCC(=O)NN;151;Train;8213
[O-][N+](=O)c1ccccc1N;72;Train;2968
NCCC(=O)NC(C(=O)O)CC1=NC=N[CH]1;260;Train;20000
OC(=O)Cn1cnc2c1c(=O)n(C)c(=O)n2C;270;Train;8511
OCC=Cc1ccccc1;34;Train;13735
OC(=O)c1sccc1C;147;Train;4124
COC(=O)CC#N;-23;Train;7661
OC(=O)c1c[nH]nc1;282;Train;162
NNC(=O)/C=C(\C(=O)NN)/C;286;Train;6675
O=C1OC(=NC1=Cc1ccc(o1)c1ccc(cc1)[N+](=O)[O-])c1ccccc1;208;Train;9612
N#CC1(O)CCN(CC1)Cc1ccccc1;97;Train;350
N#CCc1ccccc1C(F)(F)F;30;Train;1076
COc1ccc2c(c1)ccc(n2)C;64;Train;6149
O=C(NC([P+](Oc1ccccc1)(Oc1ccccc1)[O-])C)COCCN1C(=O)c2c(C1=O)cccc2;107;Train;10403
COC(=O)C=Cc1ccc(c(c1)[N+](=O)[O-])C=CC(=O)OC;166;Train;9835
O=c1cc(n(n1c1ccccc1)C)C;113;Train;6397
Clc1cccc2c1C(=O)C2;71;Train;10963
COc1cc(C=O)ccc1OC;44;Train;8725
COc1cc(cc(c1)[N+](=O)[O-])[N+](=O)[O-];105.3;Train;24098
