SMILES;MP;split;Nr
CC1CCCC(N1C(=O)COC(=O)c1ccccc1)C;118;Train;9724
CC1C/C(=C\c2ccc(cc2)[N+](=O)[O-])/C(=O)/C(=C/c2ccc(cc2)[N+](=O)[O-])/C1;193;Train;21941
CCOc1ccc(cc1OCC)Cc1nccc2c1cc(OCC)c(c2)OCC;100;Train;21413
COP(=S)(Oc1ccc(cc1)S(=O)(=O)N(C)C)OC;53;Train;10757
[O-][N+](=O)c1cc(ccc1SSc1ccc(cc1[N+](=O)[O-])C(=O)O)C(=O)O;308;Train;4064
COc1cccc(c1)CC(=O)O;70;Train;22562
CCCCCCCCCCCCCCCCOC(=O)C(O)C;41;Train;9097
O=C1NN=C(/C/1=N/Nc1ccc(cc1)[N+](=O)[O-])c1c(O)c2ccccc2n(c1=O)C;300;Train;25093
CCCCC(S)C;-147;Train;7164
CCCC(=O)CC(=O)OCC;-44;Train;6002
CCCNc1ccc(cn1)[N+](=O)[O-];95;Train;2471
ClCCOCC;-60;Train;21244
CCC(S(=O)(=O)CC)(S(=O)(=O)CC)C;76;Train;6073
OB(c1ccc(nc1)OCc1ccccc1)O;109;Train;19938
FC=C(F)F;-78;Train;5547
c1ccc(cc1)c1csc(n1)c1ccccn1;57;Train;22861
CCCCCCCOC(=O)CCCCCCC;-10.6;Train;5419
CN1CCS(=O)(=O)CC1;86;Train;4811
OC(=O)c1ccc(c(c1)C(=O)O)Br;299;Train;2575
CCSc1nnc(s1)S;121;Train;330
O=C(N1CCC(=O)CC1)OC(C)(C)C;74;Train;23012
Oc1ccc(cc1)C(c1ccccc1C(=O)O)c1ccc(cc1)O;230.5;Train;9032
BrCc1ccc(cc1)CBr;142;Train;25731
C/C=C(/Cl)\C;-19;Train;6186
OC(=O)CCCCCc1ccccc1;18;Train;5263
FC(c1ccc(cc1)I)(F)F;-8;Train;4497
Clc1ccc2c(c1)nccc2Cl;85;Train;15777
CCN;-81;Train;7943
O=C(N[C@H](C(=O)O)CCC(=O)O)OCc1ccccc1;119;Train;9204
ON=C(/C(=N/O)/Cc1ccccc1)Cc1ccccc1;193;Train;4786
Brc1ccc(cc1)c1ccc(cc1)C(C)(C)C;142;Train;24155
CN1CSCSC1;65;Train;1319
ClC(=O)c1cccc(c1C)C;2;Train;7958
O=C(OC(C)(C)C)N[C@H](C(=O)O)Cc1ccc(cc1Cl)Cl;135;Train;5109
Fc1ccc(c(c1)[N+](=O)[O-])C(=O)O;149;Train;24067
FC(C(C(C(F)(F)F)(Cl)F)(Cl)Cl)(F)F;4;Train;5286
CC(c1ccc(cc1)C(=O)O)C;119;Train;12180
CCOC(=O)c1ccc(cc1)NC(=O)C(C(F)(F)F)C(F)(F)F;166;Train;18490
CN(C1CSSC1)C;177.2;Train;6603
Cn1cnc2c1c(=O)n(C)c(=O)n2C;235;Train;23268
ClCC(O)(C)C;-20;Train;1102
CC(C(=O)OCC(C(C(C)C)O)(C)C)C;-50;Train;9100
O=C1NN=C(/C/1=C\c1c[nH]c2c1cccc2)c1c(O)c2ccccc2n(c1=O)C;297;Train;6309
CCOC(OCC)C;-100;Train;6079
Brc1ccc2c(c1)ccc(n2)C;103;Train;15533
COc1cc(N)c2c(c1)cccn2;52;Train;23197
COC(=O)c1c(C)cc(c(c1O)C)OC(=O)c1c(C)cc(c(c1O)C=O)O;195;Train;4471
COc1cc(O)c2c(c1)oc(cc2=O)c1ccc(cc1)O;289;Train;6355
NCC=C;-88;Train;2770
ClC(=O)c1ccccc1I;30;Train;10549
COc1cccc(c1)C(C(C(=O)O)(C)C)CCC(=O)O;137;Train;8285
O=C1OCc2c1cccc2;74;Train;16353
C=CCN1CC[C@@]23[C@@]4([C@H]1Cc1c3c(O[C@H]2C(=O)CC4)c(cc1)O)O;202.5;Train;25884
CSc1nnc(c(=O)n1/N=C/C(C)C)C(C)(C)C;159.3;Train;20038
C1CC2CC1CC2;87.5;Train;3246
N#CCc1cc(F)c(c(c1)F)F;31;Train;23098
[O-][N+](=O)c1cccc(c1)S(=O)(=O)N;167;Train;2666
OC(=O)C(c1ccccc1F)O;115;Train;15332
CCC(n1ncn(c1=O)c1ccc(cc1)N1CCN(CC1)c1ccc(cc1)OC[C@H]1CO[C@](O1)(Cn1cncn1)c1ccc(cc1Cl)Cl)C;166.2;Train;17826
CCN(CC(=O)OCC(=O)[C@@]1(O)CC[C@@H]2[C@]1(C)C[C@H](O)[C@H]1[C@H]2CCC2=CC(=O)C=C[C@]12C)CC;176;Train;5467
NC(=O)c1ccc(cc1)[N+](=O)[O-];200;Train;9793
O/C=C/C(=O)CCc1ccccc1;150;Train;11055
N#CC(c1ccccc1[N+](=O)[O-])C(=O)C;72;Train;11694
ClC(C(=O)c1ccc(cc1)C(=O)C(Cl)(Cl)Cl)Cl;136;Train;4027
Nc1cccc(c1)I;23;Train;24285
CCOC(=O)C1(CC1)S(=O)(=O)c1ccc(cc1)C;75.5;Train;2976
[O-][N+](=O)c1ccccc1S(=O)(=O)Cl;67;Train;14990
Fc1ccc(cc1)C1(Cn2cncn2)OC1c1ccccc1Cl;125;Train;7478
COC(=O)C(=C)NC(=O)C;50;Train;18011
CS(=O)(=O)OCCCNCCCOS(=O)(=O)C;115.5;Train;24477
COC(=O)C1(CCC1)S(=O)(=O)c1ccccc1;107.5;Train;1364
Brc1cc(Br)c(c(c1O)Br)O;115;Train;8791
CCN(C(=O)Nc1ccc(c(c1)C(=O)C)OCC(CNC(C)(C)C)O)CC;110;Train;11132
COc1cc2CCN(Cc2cc1O)C1CC=CC(=O)C1;256;Train;6445
c1ccc2c(c1)ccc1c2nccc1;50;Train;696
[O-][N+](=O)c1ccccc1OCCOc1ccccc1[N+](=O)[O-];169;Train;25460
Fc1ccc(cc1)C(=O)CCCN1CCC(CC1)n1c(=S)[nH]c2c1cccc2;202;Train;360
Nc1ccc2c3c1ccc1c3c(cc2)ccc1;118;Train;3971
O=Cc1cccc(c1)B(O)O;111;Train;3380
OCc1cc(cc(c1)C(F)(F)F)C(F)(F)F;54;Train;24420
CC1(C)C2CCC1(C)CC2;158.5;Train;7579
COC(=O)c1ccc(cc1)NC;95;Train;17423
Cc1ccc2c(c1)n(C(C)C)c(=O)nc2c1ccccc1;137.5;Train;3969
OC(=O)c1cccc(c1O)F;147;Train;16318
CC[N+](CCC(c1ccccc1)(C1CCCCC1)O)(CC)CC;181.5;Train;24521
OC1CC2CC1C=C2;105;Train;9169
COc1ccc(cc1)NC(=S)c1cc(c(c(c1)C(C)(C)C)O)C(C)(C)C;129;Train;17699
CC(=C)C1CCC(C(=O)C1)C;-11;Train;13825
CCc1cccc(c1)Cl;-55;Train;22211
CC(=O)NC(C(=O)O)Cc1c[nH]c2c1cccc2;189.5;Train;25729
CCC(C(C)C)/C=C/C(C1CCC2C1(C)CCC1C2CC=C2C1(C)CCC(C2)O)C;170;Train;26408
OC1=C(Cl)C(=O)c2c(C1=O)cccc2;216.5;Train;1560
O=C1SCC(=O)N1;125;Train;25813
CCCCCCCC/C=C/CCCCCCCC(=O)Nc1ccccc1;41;Train;27017
CC1C[C@H](C)C(=O)[C@@H](C1)[C@@H](CC1CC(=O)NC(=O)C1)O;119;Train;9386
CC/C(=N\Nc1cccc(c1)N/N=C(/C(=O)O)\CC)/C(=O)O;190;Train;23817
O=C1NCCCN1;265;Train;24897
CC(=O)Cc1ccco1;29;Train;22942
Cc1ccc2c(n1)c1nc(C)ccc1cc2;159.5;Train;1292
N1Cc2cccc3c2c(C1)ccc3;99;Train;12362
CCSc1nnc(s1)NC(=O)C(C(F)(F)F)C(F)(F)F;159;Train;9140
Oc1ccc(cc1)N/N=C(/c1nc2c(s1)cccc2)\C(=O)N;161;Train;8798
COc1ccc2c(c1)n(CC(=O)O)c(c2C(=O)c1ccc(cc1)Cl)C;242;Train;736
Fc1c(F)ccc(c1F)F;-42;Train;11450
CCOC(=O)C1=NN(C(=O)C1C(C1(Br)C(=O)N(N=C1C(=O)OCC)c1ccccc1)Br)c1ccccc1;201;Train;25174
OC1CCC2(C(C1)CCC1C2CCC2(C1CC=C2)C)C;142.75;Train;26649
Cc1ccc(c(c1)Cl)C;1.6;Train;14190
Oc1cccc(c1)c1ccccc1;78;Train;18765
COC1CCCCC1;-74.4;Train;9520
CC(=O)/C=C/c1ccc(cc1)/C=C/C(=O)C;163;Train;10835
C1Oc2c(O1)cc1c(c2)CC1;62;Train;3636
N#Cc1cccc(c1)N;52;Train;7955
CC([C@@H](C(=O)O)NC(=O)OCc1ccccc1)C;60;Train;17379
CCCc1cccc2c1cccc2;-8.6;Train;2831
BrCc1cc(ccc1OC)C(F)(F)F;36;Train;24943
O[C@H]1C[C@@H]2CC[C@H]([C@H]1C(=O)O)N2C;205;Train;3444
COc1ncc(cc1F)F;38;Train;8277
N#CCS(=O)(=O)c1ccccc1;112;Train;11927
CCCCOC(=O)C1=C(C)NC(=O)NC1c1ccco1;170;Train;8666
CCCCCCCCN(CCCCCCCC)CCCCCCCC;-39;Train;5206
COc1cc(ccc1O)C(=O)C;114;Train;13481
O=COCCC(C)C;-93;Train;18551
O1CCN(CC1)C(c1ccccc1)(c1ccccc1)c1ccccc1;175;Train;6536
CCCCC(COP(=O)(OCC(CCCC)CC)O)CC;-50;Train;8422
CC(CCCC(CCCC(C)C)C)CCCCC(CCCC(CCCC(C)C)C)C;-38;Train;24550
Nc1ccc(cc1)C(=O)OCc1ccccc1;111;Train;26304
Oc1ccc(cc1)N=Nc1ccc(c2c1cccc2)N=Nc1ccccc1;210.5;Train;24876
Brc1ccc2c(c1)C(=O)c1c(C2=O)cccc1;205.8;Train;27394
C[C@@H](CN)O;21.5;Train;5123
O=Cc1cc(ccc1F)B(O)O;240;Train;8545
O=C1OC(c2c1cccc2)(c1cc(C(C)C)c(cc1C)O)c1cc(C(C)C)c(cc1C)O;252;Train;16953
CC(=NCC(=O)O)O;206;Train;584
ClN1C(=O)N(C(C1=O)(C)C)Cl;132;Train;3
N1CCN(CC1)c1ncccn1;33;Train;17892
Clc1cc(Cl)c(c(c1)Br)O;68;Train;19693
Oc1cc(C)c(c(c1)O)C;136;Train;13654
CCCCC(C(O)C)C;-114;Train;4633
Fc1cc(ccc1OCc1ccccc1)B(O)O;130;Train;6253
BrCCCCCCCC(=O)O;39;Train;2752
O=C1Cc2c(C1)cccc2;54;Train;23206
Cc1cc(O)c(c(c1)O)C;163;Train;10113
COC1CC2C3(C4C51C(O)C(C(C5=O)C)CC4OC(=O)C)CCCC2(C)C(=O)OC3;105;Train;23436
CC(CC[N+](=O)[O-])C;97;Train;18319
Clc1ccc2c(c1)c(Cl)ccc2;63.5;Train;9023
CCOC(=O)C1=c2cc3c(=NC(=C3C(=O)OCC)C)cc2N=C1C;342;Train;7768
O=C(Nc1cccc(c1)Cl)/C=C\C(=O)O;198;Train;2162
Fc1ccc(c(c1)C(=O)O)Br;155;Train;7397
CC(CC(=O)O)C;-33;Train;4191
OC(=O)CCc1ccccc1;49;Train;18596
CC1=CC(=O)CCC1;-21;Train;10229
FC(c1cc(nc2n1nc(c2)c1cccs1)c1cccs1)(F)F;159;Train;3244
OC(=O)/C=C/c1cc(F)c(c(c1)F)F;197;Train;2082
OC(=O)c1ccccc1OCc1ccccc1;77;Train;11807
[O-][N+](=O)c1ccc2c(c1)n(C(=O)C)c(c2O)c1ccccc1;179;Train;3540
O=C1C=C(C=C(C1=O)C(C)(C)C)C(C)(C)C;115;Train;20670
ClCC#CCOC(=O)Nc1cccc(c1)Cl;75;Train;15140
FC1=C(F)C(=O)C(=C(C1=O)F)F;179;Train;4423
COc1ccc(cc1)/C=C/C(=O)c1ccc(cc1)OC;101;Train;4735
Brc1cc(C)c(c(c1)[N+](=O)[O-])N;145;Train;21072
O=C(c1ccccc1C(=O)OC1CCCCC1)OC1CCCCC1;66;Train;1210
OCc1c(F)c(F)cc(c1F)F;36;Train;11571
BrC(C([N+](=O)[O-])Br)c1cccc(c1)C(C([N+](=O)[O-])Br)Br;147;Train;2083
OC(=O)Cc1ccccc1OCc1ccccc1;97;Train;1211
Oc1c(F)c(F)c(c(c1F)F)O;169;Train;27327
Oc1cccc(c1)C(=O)/C=C/c1ccccc1[N+](=O)[O-];188;Train;20537
C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](O[Si](O[Si](O1)(C)C)(C)C)(C)C;-26;Train;12592
Cc1c([nH]c2c1cccc2)c1ccccc1;91;Train;10078
O=C(Nc1ccccc1)OC1CCCCC(C1)OC(=O)Nc1ccccc1;170;Train;4439
n1ccc(cc1)SSc1ccncc1;76;Train;3075
CCCCCCCCCC(=O)C;12;Train;9015
CN(CCOC1=Cc2ccccc2Sc2c1cc(Cl)cc2)C;90;Train;4841
OC(=O)Cc1ccc(cc1C(F)(F)F)Cl;89;Train;3104
OCC(COc1ccccc1C)O;70;Train;8833
Fc1ccc(cc1)C(=O)CCCN1CCC(CC1)(O)c1ccc(cc1)Cl;148;Train;25333
Cc1[nH]nc(c1Cl)C;117.5;Train;9491
NC(=O)/C(=N\Nc1cccc(c1)C(F)(F)F)/c1nc2c(s1)cccc2;191;Train;17683
ClC/C=C/Cl;-50;Train;7969
O=C1C[C@H](N(C1)C(=O)OC(C)(C)C)C(=O)OC(C)(C)C;66;Train;12718
CC(=O)Nc1ccccc1C(=O)c1ccccc1;88;Train;8300
OC(=O)c1ccc2c(c1)OCO2;233;Train;432
ClCCCCCCCl;-13;Train;3052
CCC(=O)c1ccc[nH]1;50;Train;14893
FC(C(Cl)(F)F)(Cl)Cl;-35;Train;1906
Cc1cc(C)c(c(c1)C(=O)O)N;192;Train;22907
CCCCCCCCCCCS;-3;Train;10273
O=C(c1cc(cc(c1)[N+](=O)[O-])[N+](=O)[O-])Nc1ccccn1;201;Train;7623
COC(=O)c1ccc(cc1)[N+](=O)[O-];96;Train;17373
C=Cc1c(Cl)cccc1Cl;89;Train;11741
Cc1ccc2c(n1)cc1c(c2)nc(cc1)C;238;Train;1779
Fc1cccc(c1S(=O)(=O)N)F;190;Train;24584
OCC(C(C(C(C(C(=O)O)O)O)O)O)O;146.5;Train;7125
CCOC(=O)CC(=O)c1ccc(cc1)[N+](=O)[O-];72;Train;23533
C1COC(OC1)c1ccccc1;41;Train;2948
OC(=O)COc1ccc2c(c1)cccc2;156;Train;13504
COCCOC(=O)C;-65;Train;4337
OC(=O)CCCc1ccc(cc1)C;57;Train;5378
OC(=O)c1nn(nc1C)c1ccccc1;203;Train;25370
Sc1ncc[nH]1;229.5;Train;14740
[2H]OC(C([2H])([2H])[2H])([2H])[2H];-114;Train;931
NCCOc1ccccc1Cl;40;Train;18065
C=CC1CC2CC1C=C2;-80;Train;23309
CC(=O)NC(=O)N;218;Train;12230
O=C1/C(=C/c2ccc(cc2)[N+](=O)[O-])/SC(=S)N1CN1CCCCC1;160;Train;5412
N#CCOc1ccc(cc1)C;43;Train;3094
Clc1ccccc1c1noc(c1C(=O)O)C;190;Train;892
N#CCSc1ccc(cc1)Cl;80;Train;5025
N#Cc1ccc(cc1)C(=O)Cl;69;Train;5285
CC(c1ccc(cc1)S(=O)(=O)N)C;105;Train;22041
CN(C1CCC2(C(=CCC3C2CCC24C3CCC4C(N(C2)C)C)C1)C)C;125.5;Train;21008
Oc1ccccc1C(C)(C)C;-6.8;Train;27103
O[C@@H]1[C@H]2O[C@H]3O[C@@H]1[C@H]([C@@H]([C@@H]2OC(=O)c1ccccc1)O3)O;208.85;Train;5417
[O-][N+](=O)c1cc(ccc1C)S(=O)(=O)C;121;Train;9295
NC(=O)N/N=C(/C1CC2(C(C1CC2)(C)C)C)\C;236;Train;24937
CC(=O)OC1C(OC(=O)C)C(OC1n1ncc(=O)[nH]c1=O)COC(=O)C;100;Train;11616
CC(=O)c1c(C)nc2c(c1C)cc1c(c2)nc(c(c1C)C(=O)C)C;247;Train;948
NCCc1ccc(c(c1)OC)OC;11;Train;9758
NC(=N/N=C(/C(=S)Nc1ccccc1C)\c1ccccc1)N;207;Train;16235
CCOC(=O)[C@@H](N[C@H](C(=O)N1[C@H]2CCCC[C@@H]2C[C@H]1C(=O)O)C)CCc1ccccc1;121;Train;9307
NC(=O)N/N=C/C(C(C)C)CCC(C(=O)O)C;152;Train;9030
O=C1NN=C(/C/1=C\c1c(=O)[nH]c2c(c1O)cccc2C)C;242;Train;12299
CN(c1ccc(cc1)/C=C/[N+](=O)[O-])C;188;Train;17911
[O-][N+](=O)c1c(Cl)ncnc1Cl;101.5;Train;8071
CCCCCCOC(=O)C(=C)C;-57;Train;6581
CCBr;-119;Train;4710
Brc1ccc(c(c1)Cl)O;49;Train;22274
Oc1cc2OC(c3ccc(c(c3)O)O)C(Cc2c(c1)O)O;214;Train;25312
C/C(=C/C(=O)O)/Cl;61;Train;963
O=C(c1ccccc1C(=O)O)c1ccc(c(c1)[N+](=O)[O-])Cl;200;Train;3301
ClCCC(=O)c1ccc(cc1)Cl;50;Train;6732
C1CC=CC1;-135;Train;11605
O=C(Nc1ccc(cc1)Br)CNc1ccccc1;154;Train;9429
O=C(c1cccc(c1)C(=O)/C=C/c1ccccc1)/C=C/c1ccccc1;142;Train;11246
S=C=Nc1ccccc1C(c1ccc(o1)C)c1ccc(o1)C;65;Train;17924
CCCCCCCCCCCCCCCC(=O)OCCO;51;Train;10612
Cc1ccc(cc1)C(=O)c1nn2c(s1)nc(=O)c1c2cccc1;211;Train;5118
O=C(c1ccc(c(c1)C(F)(F)F)F)c1ccccc1;46;Train;142
CCCCCCCCI;-46;Train;926
COc1cccc(c1C1=NC(CO1)(C)C)OC;69;Train;8642
COB(OC)OC;-34;Train;5721
NCCCCC(=O)O;157;Train;151
Ic1cccc(c1)[N+](=O)[O-];37;Train;7210
CCOC(=O)C(=S)N;63;Train;7021
CCCCCCCC/C=C\CCCCCCCCCCCC(=O)O;31;Train;14992
OCCCCCCCCCCCC(=O)O;86.5;Train;9994
S=C1S/C(=C/c2ccco2)/C(=O)N1CN1CCCCC1;121;Train;18584
Cc1cccc(c1)Nc1ccccc1;30;Train;23252
CCCCCc1ccc(cc1O)O;72.5;Train;455
S=C=Nc1ccc(cc1)N=C=S;131;Train;4061
COc1cccc(c1O)O;42;Train;21769
O=C1CCC2(C(=C1)C(=CC1C2CCC2(C1CCC2(OC(=O)C)C(=O)C)C)C)C;214;Train;3791
O=Cc1ccc(c(c1)Cl)F;27;Train;23940
Cc1ccc2c(c1)ccc(c2C)C;14;Train;9524
CC/C(=N\O)/C1=CC2(C(C1CC2)(C)C)C;107;Train;7118
CCOC(=O)c1ccc(c(c1)[N+](=O)[O-])O;70;Train;18422
Cc1ccc(cc1)S(=O)c1ccc(cc1)C;95;Train;20647
CCOC(=O)Nc1ccccc1;53;Train;25797
COC/C(=N\OCC(=O)OC)/c1cc(ccc1[N+](=O)[O-])Oc1ccc(cc1Cl)C(F)(F)F;58;Train;7358
CC(C(=O)OC(=O)C(C)C)C;-56;Train;4747
Brc1ccc(c(c1)[N+](=O)[O-])C;47;Train;9077
Cc1ccc(cc1)/C=C/1\C(=O)NN=C1c1c(O)c2ccccc2n(c1=O)C;280;Train;14882
FC(CC(F)(F)F)(F)F;-98;Train;7020
O=C1CCCCCO1;-2;Train;17138
CC(N(C(C)C)CCC(c1ccccn1)(c1ccccc1)C(=O)N)C;94.8;Train;18746
O=c1oc2ccccc2cc1O;154;Train;22675
O=C(N(C)C)Nc1noc(c1)C(C)(C)C;119.5;Train;11019
O=C1OC(Cc2c1cccc2)C(Cl)(Cl)Cl;119;Train;7067
CCOC(=O)c1ccccc1[N+](=O)[O-];28;Train;21447
CC(=O)C1C(=O)C=C2C(C1=O)(C)c1c(O)c(C)c(c(c1O2)C(=O)C)O;204;Train;8068
CCCCCCOC(=O)C;-80;Train;6368
OC[C@H]([C@H]1O[C@H]2[C@@H]([C@H]1O)O[C@H](O2)C(Cl)(Cl)Cl)O;183;Train;4935
ClCCCC(=O)c1ccc(cc1)OC;32;Train;2451
Clc1ccccc1S(=O)(=O)Cl;27;Train;7725
N#CCS(=O)(=O)C;84;Train;24468
COC(=O)C1(CC1)S(=O)(=O)c1ccccc1;74.5;Train;24667
BrCCCCCC(=O)OCC;33;Train;25677
O=C/C=C/c1ccc(cc1)[N+](=O)[O-];141.5;Train;12587
O=C1Cc2c1c(C)c(c(c2C)C)C;161;Train;25113
Cc1ccc(c(c1)C)c1ccc(cc1C)C;41;Train;8373
COC(C(=O)C)OC;-57;Train;356
O=C(c1cccc2c1cccc2)c1ccccc1;76;Train;12690
[O-][N+](=O)c1c(N)cccc1[N+](=O)[O-];122;Train;2820
COc1cc(ccc1C(=O)O)[N+](=O)[O-];147;Train;10201
CC(=O)OC1CCC2(C(=CCC3C2CCC2(C3CCC2(O)C#Cc2ccccc2)C)C1)C;148;Train;11184
Cc1ccc(cc1)C(c1cc(C)ccc1O)O;98;Train;109
Cn1cccc1;-57;Train;8544
Cc1ccc(c(c1)O)C(C)C;51;Train;22627
Brc1cc2Oc3cc(Br)c(cc3Oc2cc1Br)Br;334;Train;4602
Nc1cccc2c1cc[nH]2;108;Train;3225
OC(=O)CC1(CCCC1)CC(=O)O;180;Train;21545
O=C(Nc1ccc(cc1)S(=O)(=O)Nc1nccs1)CCC(=O)O;193.5;Train;4584
O=C(c1ccc(c(c1)[N+](=O)[O-])N)c1ccccc1;140;Train;9002
OC(=O)CN1CSC(=S)N(C1)Cc1ccccc1;152;Train;12248
CCOc1cc(ccc1OCc1ccccc1)C(=S)N1CCCCC1;72;Train;28592
c1cccs1;-38;Train;20871
S=c1sc2c(s1)nc1c(n2)cccc1;180;Train;19817
OC(=O)CNC(=O)c1ccccc1O;168;Train;8446
O=Cc1ccc(cc1)C=O;116;Train;3710
Fc1cc(Br)cc(c1)C(=O)O;143;Train;10476
CC(=O)c1nn2c(s1)nnc2C(F)(F)F;200;Train;4486
Brc1ncnc(c1)Br;51;Train;25051
OCC(C(C12OCCC(=C)C(C(=O)N1)(NC2=O)O)O)(O)C;188;Train;12354
O=C1N=c2c(=C1Nn1c(=S)[nH]nc1C(F)(F)F)cccc2;300;Train;6811
CCCP(Cl)Cl;136;Train;7609
COC(=O)c1ccc(cc1)C=O;61;Train;20462
C=NCC#N;129;Train;2995
[O-][N+](=O)c1cccs1;44;Train;24432
C#CCN1C(=O)COc2c1cc(c(c2)F)N1C(=O)C2=C(C1=O)CCCC2;202.5;Train;8013
CCCCOC(=O)CCC;-92;Train;4306
OCc1ccc(cc1)B(O)O;253;Train;4496
Clc1ccc(c2c1C(=O)C(=O)N2)Cl;248;Train;9914
O=C(/C(=N/NC(=O)N)/C)Nc1ccc(cc1)Br;244;Train;9149
O[C@@H]1CCCC/C=C\c2c1cccc2;97;Train;6081
Oc1ccc2c(c1)ccc(c2)Br;128;Train;35
[O-][N+](=O)c1ccc(cc1)S(=O)(=O)C;137;Train;4776
Brc1ccc(cc1C)S(=O)(=O)Cl;59;Train;10236
OC(=O)C(C(c1ccccc1)C)c1ccccc1;129;Train;22535
COC(=O)Nc1[nH]c2c(n1)cc(cc2)C(=O)C1CC1;250.5;Train;19656
Nc1ccc(cc1)S(=O)(=O)Nc1nnc(s1)C(C)(C)C;222;Train;25656
N#C/C=C/c1ccco1;38;Train;8094
CNC(=O)c1ccccc1;79;Train;9921
O=C1NC(=O)NC(=O)C1=NNc1ccc(cc1)Br;295;Train;8625
OCCOCCOCCO;-7;Train;8681
S=P(c1ccccc1)(c1ccccc1)c1ccccc1;161;Train;2944
OB(c1ccc2c(c1)cccc2)O;267;Train;4252
OC1(CCNCC1)c1ccc(cc1)Cl;139;Train;405
O=C(/C=C/C=C/c1ccccc1)/C=C/C=C/c1ccccc1;142;Train;23964
Brc1ccc(cc1)Sc1ccc(cc1)Br;115;Train;3390
CC(=O)c1cc(OCc2ccccc2)cc(c1)OCc1ccccc1;61;Train;3901
CCc1cccc(c1)C;-96;Train;693
C[Si](CC[Si](Cl)(C)C)(Cl)C;37;Train;10536
O=C1OC(C)(C)OC(=O)C1=NNc1ccccc1C;106;Train;11903
COC(=O)c1ccc(cc1)CC(c1ccc(cc1)CC(C)C)(Cc1ccc(cc1)C(=O)OC)C#N;115;Train;6078
Brc1cc2NC(=O)COc2cc1;223;Train;10693
CCOC(=O)c1nn(c(c1C(=O)C1=NOC2C1C(=O)N(C2=O)c1ccccc1C)C)c1ccc(cc1)C;200;Train;249
Clc1cccc(c1)[N+](=O)[O-];45;Train;20582
CC(OC(=O)OOC(=O)OC(C)C)C;10;Train;10991
O=C1Cc2c1c1ccccc1cc2;97;Train;5205
OC(=O)c1cc(C)c(c(c1)C)O;224;Train;26327
CNC1=C(C(=O)C(O1)c1ccccc1)c1ccccc1C(F)(F)F;152.5;Train;25918
CCCCC(CCCC)(CCC)S;-7.5;Train;1427
Brc1ccc(c(c1)Br)S(=O)(=O)Cl;84;Train;13872
CCCCCCC(CC)O;22;Train;8801
Clc1ccccc1C(n1cncc1)(c1ccccc1)c1ccccc1;147;Train;3642
C#Cc1cccc(c1)N;27;Train;6233
COc1ccc2c(c1)[nH]c(=O)cc2C;206;Train;27272
OC(=O)[C@@H]1[C@@H]2CC[C@H]([C@@H]1C(=O)O)C2;160.5;Train;9216
C/C(=N\CCc1ccccn1)/c1c(O)c2ccccc2n(c1=O)c1ccccc1;220;Train;8444
COc1cc(C=O)cc(c1O)OC;112;Train;11089
CCc1ccc(o1)C(c1cc2OCCOc2cc1[N+](=O)[O-])c1ccc(o1)CC;86;Train;18222
Cc1ccc2c(c1)cc1c(c2)c2ccccc2cc1;152;Train;2579
OCc1cccc(c1F)C(F)(F)F;25;Train;25094
Cc1ccc(cc1)[Si](Cl)(Cl)C;57;Train;14047
CCCCCOC(=O)CCC;-73;Train;2558
CCCCC(CO)CC;-76;Train;1519
COc1cc(OC)ccc1S(=O)(=O)Cl;72;Train;14830
COc1cc(CNC(=O)CCCC/C=C/C(C)C)ccc1O;66;Train;18257
CCCCC1C(=O)NN(C1=O)c1ccccc1;102.5;Train;24598
FC(=C(C(F)(F)F)Cl)F;-130;Train;7843
CCN(C(=O)c1ccccc1)CC;30;Train;10384
COc1ccccc1NC(=O)c1cnc(cn1)C(C)(C)C;78;Train;23076
CCCCOc1ccc(cc1)OCCCC;45.5;Train;5636
OC(=O)c1cc(ccc1O)OC(F)(F)F;132;Train;4218
CC(=O)c1ccc(cc1)n1cncc1;116;Train;23963
O=C1CCCCCCCC1;34;Train;16279
COC(=O)[C@H](c1ccccc1Cl)N1CCc2c(C1)ccs2;158;Train;3934
CC(=O)c1ccc(c(c1)F)C;33;Train;14629
CCCCCC(c1ccccc1)c1ccccc1;-12;Train;786
N#CCC(=O)N1CCCC1;73;Train;7449
O[C@H]([C@@H](c1ccccc1)O)c1ccccc1;135;Train;2388
O=Cc1cc(ccc1Cl)[N+](=O)[O-];79;Train;11856
O=C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)Nc1ccc(cc1[N+](=O)[O-])[N+](=O)[O-];125;Train;25552
S=C1NC(=O)CN1c1ccccc1;160;Train;3805
N#Cc1ccc(c(c1)Cl)O;148;Train;23503
COc1cc(OC)cc(c1C=O)O;70;Train;16766
CCOC(=O)[C@@H](N[C@H](C(=O)N1[C@H]2CCC[C@H]2C[C@H]1C(=O)O)C)CCc1ccccc1;109;Train;21083
CC(=O)N(c1ccc(cc1C)/N=N/c1ccccc1C)C(=O)C;75;Train;25126
C=CC(CCC1C(C)(O)CCC2C1(C)CCCC2(C)C)(O)C;97;Train;20733
[O-][N+](=O)c1ccc(c(c1)C)O;96;Train;9428
NC(=O)N/C=C\1/C(=O)C2(C(C1CC2)(C)C)C;197;Train;18093
FC(C(F)(F)F)Cl;-199;Train;27400
